A,B,C,D
80.70797578615218,72.54063417370224,70.19167159673817,76.00785771182098
77.59182046151358,76.94840219336965,76.81023691372464,67.62203290710615
72.02258024647921,71.51428267180054,72.62167786354553,79.80772542260054
74.65049991790447,78.9682569492482,78.00100014322354,75.91622920761552
72.46537702697965,77.79767564608072,79.24742468858564,71.62891229378569
76.25118864925211,74.55445490323397,79.52020876207983,80.97831483716777
75.95482872007528,77.17005790556264,67.87427559661417,70.03414702470265
77.71864756498755,74.47966887195976,85.05931325959916,74.05221424205362
75.76961143919237,69.6858450681323,69.72701220965104,75.89666071087527
76.26453916539873,78.37122234020525,75.00214208364254,73.55860595238536
70.73905268382501,73.1021671201081,69.91335728709215,70.25522357271672
72.9649529881971,70.71678164479782,78.51449754990104,75.84792480824579
76.8932379026503,70.22537281642872,70.21287794015322,73.67528186353624
72.63061880438462,75.23291045642563,80.84901530750331,81.948865923081
76.01576483081952,66.65125300391507,82.07451698208294,77.83115532573615
75.62660150648772,72.53098926093126,69.7726797553793,75.50436427189025
74.96632446969232,79.76062702958647,72.92715879054865,78.66086225554892
75.03242561592296,72.99576924148263,76.88139992466976,78.39436707639385
67.90198206720147,79.1134572445469,71.50005057128097,75.11600989229036
70.67561275857776,72.40145105418824,75.65697367514937,75.7202134932026
73.22583590350617,72.22483801511355,72.96388918222993,74.0738443745208
74.80370872772473,74.9025628572659,78.98309704303816,76.03102882448104
76.4533971889925,71.03066230622098,73.79959580268479,67.31592027574699
75.67193479391561,74.52815968716295,76.3348662256614,74.81531511837177
76.40078846669137,66.89053579344193,75.27867294249357,76.98729858365026
75.42281252281927,73.73997990478858,77.0327458076499,69.53214605580996
76.66685729803451,72.95807215154925,75.19725948138795,85.79806870123956
74.96385287818303,80.07502269422845,68.8839498907255,78.08562616475193
77.61591236877081,78.69394446414316,68.86169579119009,82.69499227491337
77.53685960008488,75.25680887362822,72.280182121538,77.97206834721513
75.05314138846747,71.41021672147967,71.53789824649174,70.80923340011152
71.63712983255937,81.08191716866817,74.17130079745188,74.22623686908385
78.17142021678467,73.64275142881469,79.04680309474062,80.7079064398432
78.40760535388158,79.09033673284566,74.37180117676881,81.74990763818191
74.98570306548869,72.42920508270069,68.23654504136017,83.69699965920485
69.41655293412177,75.67895951411252,74.55299442804451,58.25391829708394
72.605279627279,73.85365805132355,80.5302865628435,70.89784606045441
77.52074206507504,71.85195071477992,75.11191420548954,68.82172950522512
73.42074184111097,74.56755824550982,67.48284680938198,79.35551307099297
67.64770409700168,79.46091385249647,71.46225637894544,66.44772712265983
76.29791346293403,74.82358873368572,74.24842239938073,77.59894374973003
79.12804523969163,73.45736923167166,81.46525086299788,81.1748343671554
76.23035955138053,76.86416367212485,78.67812203800013,68.44933128033696
76.58678337075148,74.74285111669919,69.78007537503274,66.82804615955868
79.42086465504666,77.07789741946038,77.42056568614653,68.59124658233797
75.34663555776436,73.35705390140775,78.89081740304387,78.16859354650265
80.02580172943232,71.32973210836228,73.06939860027491,80.71471019440646
78.96538254450853,80.86779378851513,74.02273893288954,75.05415005577343
76.53361506677086,78.69067162174517,71.2851222000689,77.12433259188757
70.68575216278124,73.35607311643183,78.9440273014809,79.26710963176409
71.30210429815823,69.21796346149928,73.10215847507355,71.93468386613839
75.99703366261328,75.50181082419287,76.31107641810209,91.04718489943126
72.4623159763939,76.67710692127079,75.60309507677212,80.71368177553693
76.7988560633883,70.333113838916,76.7425827560584,81.05199765721025
77.24929323006327,73.59021641096892,74.9163716505912,82.62714154064294
82.13397286086115,72.62306377712892,75.55341958991133,69.06972912511428
73.68849480723239,72.74956526744182,77.23815758054802,73.42957961748706
77.76829446066027,77.145608021399,72.34162866152818,81.91304982639022
71.95530560863989,83.1450682222162,69.92577100241307,82.7693422171856
76.42648012602314,77.09507023241059,72.13309950248195,82.56140979518804
70.69925244819122,75.20951550722235,74.94929605634196,74.7723708673587
75.12240368793812,78.07668767017658,76.2626642952593,74.74465320721082
69.6169276102295,78.36106820001643,74.80333568938266,78.11919307953136
77.44260455264472,69.60759049562566,71.58382072572148,78.6876700993926
77.48635431500118,80.85836123632552,72.46309743982057,70.24638075104183
75.31316663800825,76.31016447386556,68.7551505526539,75.86340233418126
73.76320442060309,79.68041500063563,70.20499990825903,74.76685567159076
74.27076227713536,71.67611589538451,68.57677266688593,75.92360918260243
81.11635360122236,70.75620383186255,69.08121029388303,67.86704267834534
73.67700366949666,67.76095744949487,67.58762240710386,80.38651259493237
73.26216584579284,79.53500517100862,77.57187226533142,66.85368350553932
76.54080283662753,72.73136595524285,74.30583795589061,70.5814305490186
72.38886583331855,76.9977752474602,78.07980101609385,77.50323771594083
68.96616333833882,71.52709263813063,79.1886605414117,68.05329032271223
76.38693758738872,74.44617072190948,77.49831685084281,69.7452111668394
73.51322735812342,77.16425274910392,71.8045006844307,69.7133457037015
75.7518898961617,78.32866185888926,76.89087707962771,72.00494857496102
77.08884240312962,79.84927861151213,72.03793531316613,74.90860933614253
75.6332130759356,74.5878254445556,82.22739113651117,74.35945489876208
78.03897739535329,71.2418763338338,67.92980882737135,87.4708057790738
79.45178444054619,74.64943043481561,72.37825195807878,75.65779283211063
77.9605685021969,67.92523977403401,79.08513943802748,67.95030062140093
78.01427657547943,66.3962643179677,71.95412640930235,72.18022197012708
75.1131862533132,77.24952319165702,74.80503141229974,81.81983636513345
75.22055717039805,72.38274988353191,76.50209363478368,70.51319639928359
70.70370500191198,76.83610705585322,73.23047056987302,76.96419078350783
73.99532253180303,78.96617873860254,71.44239608816038,83.31931252970531
66.93077690888559,78.17574166996648,75.46234136389579,77.73672832135644
76.56053767774883,80.9631306509604,81.63895644113434,77.68612455395913
78.97623416396007,70.75692246324016,80.87876605175869,76.98910835149981
74.10841181383672,75.30679415854567,71.88228343614462,68.72740369271253
78.34141201870989,78.31268989007607,67.99402581534486,72.56194599327644
75.46643709934112,78.45610121590234,75.88705645616858,83.21704270249938
75.02726891044232,79.13832662289526,73.60977271660855,83.95004308279428
81.11854327543034,77.94543948824041,70.0485110358425,69.44446095360827
75.28987308196984,79.43946619026201,74.08588134610663,76.32292441062516
75.60886892740612,74.65109726953574,76.60290783231271,73.01438592693238
78.73954919380655,79.27631511091677,72.6594859144069,61.494870829471154
70.06679753967552,75.40921168627712,74.81960888238652,74.54998220701978
74.87893644541501,69.1503497951478,72.73967594426202,67.71623368724393
75.90407070189102,76.0912114328626,72.59255281170806,74.17350987013886
76.08859223282018,73.0683237732996,78.45798538130146,79.55490028924802
72.0429996822209,76.11828329460764,76.26128613063537,72.70938543709484
71.19250506540403,73.37237287867332,77.15187806745016,74.06024995234779
75.1826629589476,72.72052088340801,73.11356021766733,64.9310337223377
75.39972719700673,73.70076409193662,76.45777394406679,80.3168407655694
71.77971301949975,75.43419462290879,80.82207611598895,74.03166557892831
73.28453780200408,79.87299368522996,75.80325211882986,77.82801962006108
76.08279406683832,75.61009626843936,71.92445490981692,81.81520063353246
71.46076910905077,69.37834640865177,79.24920218354953,73.70584853676911
79.34458297670031,64.16342600906661,80.41279178674229,78.33612169675357
72.3609973605235,70.8082360506268,73.96642421388641,66.08159308294108
77.66088744231905,72.28991531350545,75.52944393856046,77.80838275224619
75.03757710639154,73.03554514991148,78.89115022481084,81.75119173644629
78.94463473341392,74.76594814131462,76.69984516180446,68.90007000579979
76.30383036590482,76.05480201904183,73.61733211866854,74.31951295503787
80.10532414012799,75.32717868238049,73.49242174739442,73.82254343946012
70.31760314782397,74.37793420787143,75.95982582076452,74.48392549835208
74.85560951148058,75.22668484629284,76.97632711206512,85.76053517286934
78.34611620616735,79.14292551918477,71.96280713100977,83.35904654356375
75.16909751715696,75.08103440568316,71.3141507345731,89.17370511483371
79.5897801596485,71.17997283675683,72.25593233497733,75.99449511942193
76.16789996599519,72.25089956231861,76.35438245951116,83.16413637997096
79.1270030372376,71.690814757473,69.75761425898625,78.79418472409536
